Word	Count	Rate (per 10000)
Ἀτροπατηνή	7	0.013
ἀποδηλόω	7	0.013
ἐνναέτης	7	0.013
Ἄττις	7	0.013
σολοικίζω	7	0.013
ἐξομαλίζω	7	0.013
Κεβαλῖνος	7	0.013
ἐκχύμωμα	7	0.013
θρέομαι	7	0.013
Ὑριεύς	7	0.013
μύ	7	0.013
ἄμη	7	0.013
λυσιτέλεια	7	0.013
μαρμάρεος	7	0.013
ὄθομαι	7	0.013
Ὦψ	7	0.013
χειρίς	7	0.013
πακτόω	7	0.013
χοιρίον	7	0.013
ὑπερασπίζω	7	0.013
Ἀνθεμόκριτος	7	0.013
φθινάς	7	0.013
προσεπιδέω	7	0.013
Λουδίας	7	0.013
φοινικόεις	7	0.013
κάγκανος	7	0.013
τοξάζομαι	7	0.013
καλλιστέφανος	7	0.013
φωτεινός	7	0.013
ἀρραγής	7	0.013
ἀμεμφής	7	0.013
Ἀνθεμοῦς	7	0.013
ἱππάς	7	0.013
θεοσέβεια	7	0.013
ἔριθος	7	0.013
Σίντιες	7	0.013
ὑπογραμματεύς	7	0.013
σμινύη	7	0.013
μιαρία	7	0.013
ἀναφυσάω	7	0.013
θώς	7	0.013
θύριον	7	0.013
λίζιος	7	0.013
μισάνθρωπος	7	0.013
αἰδέσιμος	7	0.013
ἄστοργος	7	0.013
ρʹ	7	0.013
δαιτρεύω	7	0.013
ἀποσκώπτω	7	0.013
πιλνάω	7	0.013
ἄπταιστος	7	0.013
πρεσβύτης	7	0.013
Διπαιεύς	7	0.013
Ἀξίων	7	0.013
Λῷος	7	0.013
γεωγραφία	7	0.013
Κάναχος	7	0.013
οἰκίσκος	7	0.013
ἀρημένος	7	0.013
Ἀντιοχίς	7	0.013
Κόττος	7	0.013
Σουῆβοι	7	0.013
ὑπεκτρέχω	7	0.013
δορύξενος	7	0.013
ἀπειροπληθής	7	0.013
ταινιόω	7	0.013
Διοσημία	7	0.013
Δερκύλος	7	0.013
διαττάω	7	0.013
Ἀνθεμίων	7	0.013
εὖθριξ	7	0.013
δυσουρία	7	0.013
Ὑπάτη	7	0.013
ἀντιτιμάω	7	0.013
ἐϋρρεής	7	0.013
ἐνώμοτος	7	0.013
προαγωνίζομαι	7	0.013
Πρωμόνα	7	0.013
δύσθεος	7	0.013
ἀβασάνιστος	7	0.013
μεταμανθάνω	7	0.013
ὄγμος	7	0.013
νηπίαχος	7	0.013
ἐμπρησμός	7	0.013
προαπέρχομαι	7	0.013
Πτολεμαιεύς	7	0.013
διεγγυάω	7	0.013
Παρασώπιος	7	0.013
εὐάμπελος	7	0.013
Σειρῖτις	7	0.013
Χαρίλαος	7	0.013
ἐπιπλάσσω	7	0.013
περιπαθής	7	0.013
ἀναχορεύω	7	0.013
βαρύβρομος	7	0.013
Σιαούς	7	0.013
ἐπίσκοπος2	7	0.013
κατάφοβος	7	0.013
ὀρέστερος	7	0.013
ἁρμός	7	0.013
περιπλευμονικός	7	0.013
ἐπικωλύω	7	0.013
Κρότωπος	7	0.013
ἄναιμος	7	0.013
ὀλολυγμός	7	0.013
Θεότιμος	7	0.013
Ἀντωνῖνος	7	0.013
ὀρίγανον	7	0.013
ἀντίπορθμος	7	0.013
Ἀμυκλαιεύς	7	0.013
παμποίκιλος	7	0.013
ἀβασίλευτος	7	0.013
Σάνη	7	0.013
διεξίημι	7	0.013
Θρασυκλῆς	7	0.013
ναύλοχος	7	0.013
ἔκφορος	7	0.013
ἀνέμητος	7	0.013
φαρμακός	7	0.013
Πενθεσίλεια	7	0.013
καθαρισμός	7	0.013
Ῥάγα	7	0.013
εὔοδος	7	0.013
κατεργασία	7	0.013
ὕπαιθα	7	0.013
Στρυμονικός	7	0.013
Δάνα	7	0.013
ἀλκί	7	0.013
προκαθίστημι	7	0.013
Ἰνάρως	7	0.013
ἀντέρως	7	0.013
φιλανθρωπεύομαι	7	0.013
τειχέω	7	0.013
κατάκορος	7	0.013
ἀρκυωρός	7	0.013
Ὁρτήσιος	7	0.013
ἑστιάτωρ	7	0.013
Θηριμένης	7	0.013
ὁσαχῶς	7	0.013
Μεθυδριεύς	7	0.013
διαφράζω	7	0.013
ἀφάσσω	7	0.013
Ὑβλαῖος	7	0.013
ἐνστάζω	7	0.013
Ἀπολλωνίς	7	0.013
πανυπέρτατος	7	0.013
Γαληψός	7	0.013
Μιτροβάτης	7	0.013
ἀζηχής	7	0.013
Μοθωναῖος	7	0.013
Ἰσαυρικός	7	0.013
αἴσυλος	7	0.013
Δωδωνίς	7	0.013
ὀρφανίζω	7	0.013
περίζωμα	7	0.013
Πελόπιος	7	0.013
πλάστιγξ	7	0.013
σφήν	7	0.013
πύκνωμα	7	0.013
ἀγορανομία	7	0.013
δυσροέω	7	0.013
εὔτμητος	7	0.013
εὐθενέω	7	0.013
Σωσίπολις	7	0.013
ἀνεκπύητος	7	0.013
λυγγώδης	7	0.013
ἀποτήκω	7	0.013
ἐπίδρομος	7	0.013
Ἀκαμαντίς	7	0.013
ἄπαρνος	7	0.013
αἶπος	7	0.013
δύσοιστος	7	0.013
ἀναψυχή	7	0.013
Ἀμμανῖτις	7	0.013
Νεκῶς	7	0.013
πέλωρ	7	0.013
Ἡγήσιππος	7	0.013
διαγανακτέω	7	0.013
πόρπη	7	0.013
Σιών	7	0.013
εὔπους	7	0.013
συμφύλαξ	7	0.013
σμηγματώδης	7	0.013
εἰκαστικός	7	0.013
ἀόργητος	7	0.013
συνθηράω	7	0.013
τοκετός	7	0.013
κορίαννον	7	0.013
ἐξέρομαι	7	0.013
ἀπαρακάλυπτος	7	0.013
Λέρος	7	0.013
λεξίδιον	7	0.013
ᾠδός	7	0.013
ἀντιστρατηγέω	7	0.013
ἐπιστρατοπεδεύω	7	0.013
δασμοφόρος	7	0.013
διερείδω	7	0.013
δυσφιλής	7	0.013
Φαραώ	7	0.013
ὑψίζυγος	7	0.013
ἐμβόλιμος	7	0.013
κίσσινος	7	0.013
περίτασις	7	0.013
Βάρακος	7	0.013
Τηλέγονος	7	0.013
σίκυος	7	0.013
μακρηγορέω	7	0.013
ἀρτίφρων	7	0.013
διανόησις	7	0.013
Δίνδυμον	7	0.013
Ἄρθμιος	7	0.013
ἰσάριθμος	7	0.013
μαργάω	7	0.013
ἐπιτίμιος	7	0.013
ἀξιέπαινος	7	0.013
συνυποδείκνυμι	7	0.013
πατροκτονία	7	0.013
ἐξιδιάζομαι	7	0.013
Ἰασεύς	7	0.013
Ἐρεχθηΐς	7	0.013
ἀργινόεις	7	0.013
κατασπένδω	7	0.013
πολύμυθος	7	0.013
ἐνασχολέω	7	0.013
εὐθεώρητος	7	0.013
μίσθωμα	7	0.013
ἱκτήρ	7	0.013
Δαμάσιππος	7	0.013
λῃστρίς	7	0.013
πέκω	7	0.013
Χρυσόγονος	7	0.013
Φασιανός	7	0.013
Ἄκρα	7	0.013
Δαρδανίς	7	0.013
πλάθω	7	0.013
καταδούλωσις	7	0.013
συγκαταμείγνυμι	7	0.013
Λεῦκαι	7	0.013
ψόα	7	0.013
χαμεύνη	7	0.013
ἀνατρεπτικός	7	0.013
ζωτικός	7	0.013
Γορπιαῖος	7	0.013
πολυθρύλητος	7	0.013
γαλαθηνός	7	0.013
πεπασμός	7	0.013
Ἱππότης	7	0.013
Ἰάσιος	7	0.013
γνῶμα	7	0.013
πομπεύς	7	0.013
οὖρον2	7	0.013
υἱοθεσία	7	0.013
ἀποπρίω	7	0.013
εὑρησιλογία	7	0.013
ἐπήτριμος	7	0.013
μεταχρόνιος	7	0.013
κασία	7	0.013
Τρικάρανος	7	0.013
ὑπερθνῄσκω	7	0.013
μελῳδός	7	0.013
Φανώ	7	0.013
μαστίχη	7	0.013
ὠνητής	7	0.013
Ὀτίλιος	7	0.013
θέρμασμα	7	0.013
δεκαδάρχης	7	0.013
Ταντάλειος	7	0.013
δοξαστικός	7	0.013
Ἀφρικανός	7	0.013
περιρραντήριον	7	0.013
ἄνυμφος	7	0.013
Ῥῆγλος	7	0.013
Λαχάρης	7	0.013
χορταγωγία	7	0.013
ταφρεύω	7	0.013
πιναρός	7	0.013
Λέαρχος	7	0.013
ῥυμός	7	0.013
εὐθετίζω	7	0.013
ἀποφθινύθω	7	0.013
Καπρέαι	7	0.013
Πηρώ	7	0.013
προσορμίζομαι	7	0.013
εἰδωλολάτρης	7	0.013
ἀκτήμων	7	0.013
διόρθωμα	7	0.013
εὐήνωρ	7	0.013
Λευκανία	7	0.013
Βίστονες	7	0.013
Νώνιος	7	0.013
τρίμετρος	7	0.013
Ἀέθλιος	7	0.013
ἀντεπάγω	7	0.013
ἐπιπολύ	7	0.013
διακενῆς	7	0.013
προσαναπαύω	7	0.013
ἐξετασμός	7	0.013
ἀποξενόω	7	0.013
ἐκστρέφω	7	0.013
ὀρεκτικός	7	0.013
δημώδης	7	0.013
Ταρωνίτης	7	0.013
Σινδική	7	0.013
αἱρετικός	7	0.013
ῥάμνος	7	0.013
ἀποτρώγω	7	0.013
Λητῷος	7	0.013
κιβδηλεύω	7	0.013
κινητής	7	0.013
λήμη	7	0.013
Ὀρμενίδης	7	0.013
οὐδαμόθι	7	0.013
Λαμιακός	7	0.013
τετραρχέω	7	0.013
λοφιά	7	0.013
Ὁμηρίδης	7	0.013
ἄγη	7	0.013
τηκτός	7	0.013
ἀνύσιμος	7	0.013
Βλαχέρναι	7	0.013
ἐραννός	7	0.013
ἑτεροιόω	7	0.013
Καμικός	7	0.013
προσαράσσω	7	0.013
ἐπιδεύομαι	7	0.013
ἀντιπολεμέω	7	0.013
ἄβροχος	7	0.013
ἱππαρχία	7	0.013
Τίλλιος	7	0.013
φύρδην	7	0.013
διοϊστεύω	7	0.013
Μάδυτος	7	0.013
δορυσσόος	7	0.013
ἐπίρρυτος	7	0.013
συγκοινωνέω	7	0.013
αὐαλέος	7	0.013
γαυριάω	7	0.013
Νύκτιμος	7	0.013
καρφαλέος	7	0.013
ἀκρόδρυα	7	0.013
κήλη	7	0.013
ἐπιδορατίς	7	0.013
ἁλιάς	7	0.013
ἀναλθής	7	0.013
δίζω	7	0.013
Ἄορσοι	7	0.013
πίτυρον	7	0.013
συνουσιάζω	7	0.013
θερμαντικός	7	0.013
λισσάς	7	0.013
βουλευτός	7	0.013
Λυσιτανία	7	0.013
εὐθυπορέω	7	0.013
ὁμότροπος	7	0.013
Ταμώς	7	0.013
οὐδαμοῖ	7	0.013
Μέλαινα	7	0.013
Ἀγίας	7	0.013
μουσουργός	7	0.013
Κατακεκαυμένη	7	0.013
θέσκελος	7	0.013
ἀναπράσσω	7	0.013
θρεπτήριος	7	0.013
ἀρίδηλος	7	0.013
μετοικία	7	0.013
Ἄγκυρα	7	0.013
κατάποτον	7	0.013
κνησμώδης	7	0.013
Ἀλίφας	7	0.013
ἱμάσθλη	7	0.013
μοιχαλίς	7	0.013
ἐπικομίζω	7	0.013
ἐπιγαμέω	7	0.013
σύμπνοια	7	0.013
ἰά	7	0.013
τρισκακοδαίμων	7	0.013
Φιλίππειος	7	0.013
ὑπαίτιος	7	0.013
ἐμπυρίζω	7	0.013
Λαφύστιος	7	0.013
ἀμφασίη	7	0.013
Αἴθιξ	7	0.013
καταφυτεύω	7	0.013
κατάχυσις	7	0.013
ταλαντιαῖος	7	0.013
Γεφυραῖος	7	0.013
συγκατηγορέω	7	0.013
ἐπίχαλκος	7	0.013
χύσις	7	0.013
ἀμισθί	7	0.013
γαμίζω	7	0.013
Αὐταριεύς	7	0.013
Δάτον	7	0.013
ἀχάριτος	7	0.013
κατάσεισις	7	0.013
ζωρός	7	0.013
ποδάγρα	7	0.013
βοηθόος	7	0.013
ἐμπύησις	7	0.013
ἐλύω	7	0.013
μοχθίζω	7	0.013
ἐπιθρῴσκω	7	0.013
Ἀροάνιος	7	0.013
ἀολλίζω	7	0.013
Λυκόσουρα	7	0.013
ὀργανικός	7	0.013
παραπόλλυμι	7	0.013
συγκατακλίνω	7	0.013
ὑάλινος	7	0.013
ταλαντεύω	7	0.013
Νῖσα	7	0.013
ἀρραβών	7	0.013
συμφλέγω	7	0.013
εὔτυκος	7	0.013
προσθιγγάνω	7	0.013
Κρῶμνος	7	0.013
περιπλανάομαι	7	0.013
μισθοδοσία	7	0.013
Νικόδρομος	7	0.013
πρόσημαι	7	0.013
ἐντειχίζω	7	0.013
Περραιβικός	7	0.013
παλιμπετής	7	0.013
καταμαντεύομαι	7	0.013
συγκατανεύω	7	0.013
πωτάομαι	7	0.013
συζυγία	7	0.013
πρόσληψις	7	0.013
διερμηνεύω	7	0.013
ἀγρότης	7	0.013
περιώδυνος	7	0.013
Λυκομίδαι	7	0.013
Ῥαμνούσιος	7	0.013
εὐτρόχαλος	7	0.013
δυστοκέω	7	0.013
Ἀντιγόνεια	7	0.013
ἀναφύσημα	7	0.013
ἐπανατείνω	7	0.013
Ἀρταγέρσης	7	0.013
συσπειράω	7	0.013
διανεμητικός	7	0.013
Ἰνάχειος	7	0.013
Ἐλπήνωρ	7	0.013
εἰσβλέπω	7	0.013
Λεωκόρειον	7	0.013
ψολόεις	7	0.013
Ὀνομάκριτος	7	0.013
εὐτονία	7	0.013
ἔκβολος	7	0.013
ἑκατοντάς	7	0.013
ἐλευθέρια	7	0.013
πυρσεύω	7	0.013
Καλύκαδνος	7	0.013
Ἁλιμούσιος	7	0.013
Οὐενουσία	7	0.013
κλινίδιον	7	0.013
αἴθριον	7	0.013
ὑψιμέδων	7	0.013
φιλομήτωρ	7	0.013
ἡμιωβέλιον	7	0.013
ιεʹ	7	0.013
πολύγονος	7	0.013
καθυποβάλλω	7	0.013
διώρυγος	7	0.013
μεταμφιέννυμι	7	0.013
ἀποστενόω	7	0.013
ἐνδοιαστός	7	0.013
Βραυρώνιος	7	0.013
καταντίον	7	0.013
ἠχέτης	7	0.013
σπονδεῖον	7	0.013
γευστός	7	0.013
Κλέοννις	7	0.013
Ἰκαρία	7	0.013
ἀειθαλής	7	0.013
Ῥούσιον	7	0.013
σκαίρω	7	0.013
Μέντης	7	0.013
ἀποπρό	7	0.013
Σαμώνιον	7	0.013
Αὐτάριτος	7	0.013
ἀποπατέω	7	0.013
εὐσαρκία	7	0.013
Νικηφόριον	7	0.013
ἔξεδρος	7	0.013
τέραμνον	7	0.013
Ἰεζαβέλη	7	0.013
συνδέομαι	7	0.013
ὕσσωπον	7	0.013
ἄρθμιος	7	0.013
Κόρεσος	7	0.013
κάνναβις	7	0.013
κράνεια	7	0.013
Φραόρτης	7	0.013
δανεισμός	7	0.013
Παιρισάδης	7	0.013
βέμβιξ	7	0.013
Ἀμφιλοχία	7	0.013
ὁποιοσοῦν	7	0.013
κακομήχανος	7	0.013
Βουκολίων	7	0.013
μαστιγίας	7	0.013
ἐμμενής	7	0.013
κόσκινον	7	0.013
δειλιάω	7	0.013
Ἀλήϊον	7	0.013
ἀξιαφήγητος	7	0.013
Νώνακρις	7	0.013
χόρτασμα	7	0.013
καμάρα	7	0.013
Δίκτυς	7	0.013
φράγμα	7	0.013
βρυγμός	7	0.013
συνεστιάω	7	0.013
σκαιότης	7	0.013
ἐξέδρα	7	0.013
νησιωτικός	7	0.013
Ἀντίκλεια	7	0.013
ἐπεκτρέχω	7	0.013
Κόρδυβα	7	0.013
μελῳδία	7	0.013
ἀντίποινα	7	0.013
θαέομαι	7	0.013
χρυσοχόος	7	0.013
ἀκρασία	7	0.013
Σαβάζιος	7	0.013
ὑποπόδιον	7	0.013
διοχλέω	7	0.013
προσράπτω	7	0.013
Πραξαγόρας	7	0.013
λίβανος	7	0.013
ὄρπηξ	7	0.013
Μηνᾶς	7	0.013
Ἀρμενιακός	7	0.013
ἵππουρις	7	0.013
σύνδοσις	7	0.013
Μάνεθως	7	0.013
Σαμόθρᾳξ	7	0.013
ἀναβλύζω	7	0.013
Δασκύλιον	7	0.013
ἀγένεια	7	0.013
προσοικοδομέω	7	0.013
Ἀρραχίων	7	0.013
Ὀπίμιος	7	0.013
κύησις	7	0.013
ἐκκεντέω	7	0.013
πρόσχωσις	7	0.013
παραπλάζω	7	0.013
ἀναθεματίζω	7	0.013
φιλοστοργέω	7	0.013
ναυσίπορος	7	0.013
ὀνειδισμός	7	0.013
παρεισδύνω	7	0.013
Ἀγχοῦς	7	0.013
Πάνθοος	7	0.013
ἐκθύω	7	0.013
ἁβρότης	7	0.013
τετραλογία	7	0.013
θεμελιόω	7	0.013
ἐλάϊνος	7	0.013
μελίζω	7	0.013
ὄδυρμα	7	0.013
Ἄνθης	7	0.013
συμπλάσσω	7	0.013
διενίσταμαι	7	0.013
ἀναλογισμός	7	0.013
ὦχρος	7	0.013
εὐήλιος	7	0.013
ἐγκοιμάομαι	7	0.013
ἀγέραστος	7	0.013
εὔανδρος	7	0.013
Νεκτανεβώς	7	0.013
ναυσικλυτός	7	0.013
προκάμνω	7	0.013
δοκιμή	7	0.013
γλυφίς	7	0.013
θεολογία	7	0.013
σύνδρομος	7	0.013
Ἀρηΐθοος	7	0.013
Κορώνη	7	0.013
δοκιμαστής	7	0.013
παγίς	7	0.013
ἀδήν	7	0.013
ἐμπολιτεύω	7	0.013
καλλίκομος	7	0.013
Κρίσων	7	0.013
Ἑρκύνιος	7	0.013
φιλοζωέω	7	0.013
Ἀνδρωνίδας	7	0.013
Βαλιαρεῖς	7	0.013
σκηνάω	7	0.013
Πηλεγών	7	0.013
φιλητικός	7	0.013
Εὐθυμένης	7	0.013
ἀποστολικός	7	0.013
τριετηρίς	7	0.013
συνδιάγω	7	0.013
Ἱπποδάμειος	7	0.013
ἐκπαγλέομαι	7	0.013
φιτρός	7	0.013
σαρκίδιον	7	0.013
Κάσκας	7	0.013
παφλάζω	7	0.013
Κάλλων	7	0.013
ταυροπόλος	7	0.013
ἐνόρνυμι	7	0.013
λιθώδης	7	0.013
Χοιροβάκχοι	7	0.013
ἀνεπιτίμητος	7	0.013
μηκάομαι	7	0.013
Κλειώ	7	0.013
μεστόω	7	0.013
ἐπισχεδόν	7	0.013
θανατηφόρος	7	0.013
κολακικός	7	0.013
προσουδίζω	7	0.013
δίψιος	7	0.013
προσκτίζω	7	0.013
Βέσσος	7	0.013
Ἕρκυνα	7	0.013
ἐπικτυπέω	7	0.013
οὖρος2	7	0.013
εὐαισθησία	7	0.013
λαγαρός	7	0.013
Εὐρυπωντίδης	7	0.013
κεραμεοῦς	7	0.013
ἐριθηλής	7	0.013
ὑπερχέω	7	0.013
Εἰλατίδης	7	0.013
Χαρῖνος	7	0.013
φιλοτεχνία	7	0.013
παραστρέφω	7	0.013
Κορυβαντιάω	7	0.013
ἀπεριμέριμνος	7	0.013
γονυπετέω	7	0.013
κεφαλαιόω	7	0.013
τριόδους	7	0.013
Ὀρνεάτης	7	0.013
προσαναπληρόω	7	0.013
κατάμεμψις	7	0.013
βαρυθυμέω	7	0.013
Ἔννα	7	0.013
συσκοπέω	7	0.013
ἐκπειράομαι	7	0.013
ἐπιδινέω	7	0.013
ἀράχνη	7	0.013
Πολυξώ	7	0.013
ὀπωρινός	7	0.013
Ἀκιχώριος	7	0.013
καταχωνεύω	7	0.013
στεφανηφόρος	7	0.013
μαιεύομαι	7	0.013
μελανία	7	0.013
ἀνθερεών	7	0.013
ἀλουσία	7	0.013
τριτάλαντος	7	0.013
δυσθανατέω	7	0.013
Ῥαψομάτης	7	0.013
Πολύαινος	7	0.013
ἀνάθρεψις	7	0.013
μερικός	7	0.013
ἀντιφερίζω	7	0.013
Ἁλιάκμων	7	0.013
αὐτουργία	7	0.013
διαιτητικός	7	0.013
λιθόστρωτος	7	0.013
τημελέω	7	0.013
ἐφίμερος	7	0.013
ἦνις	7	0.013
εἰκοσταῖος	7	0.013
ἀμπλάκημα	7	0.013
πώρωσις	7	0.013
ἀφλέγμαντος	7	0.013
πολυβενθής	7	0.013
Κραῦγις	7	0.013
ἁψιμαχία	7	0.013
Ἐρίγων	7	0.013
ἀνακεράννυμι	7	0.013
ἐπιμαίνω	7	0.013
Φοιβαῖος	7	0.013
Ἑβραϊστί	7	0.013
ὑπέκκειμαι	7	0.013
μίτος	7	0.013
Ἀχίαβος	7	0.013
μετοίχομαι	7	0.013
εὕω	7	0.013
ἀδέσποτος	7	0.013
δολιχήρετμος	7	0.013
Σάσπειρες	7	0.013
γηθοσύνη	7	0.013
Συήνη	7	0.013
Σοφωνίβα	7	0.013
διψαλέος	7	0.013
προσαυξάνω	7	0.013
διαφθορεύς	7	0.013
ἐπισκοπή	7	0.013
ἀνυπόκριτος	7	0.013
ἐξομόργνυμι	7	0.013
χρησμῳδός	7	0.013
ἐπιξύω	7	0.013
βηχώδης	7	0.013
ὄνθος	7	0.013
ἄλουτος	7	0.013
πρόθυμα	7	0.013
ἀκουάζομαι	7	0.013
ἐπάϊστος	7	0.013
ὑπεκχωρέω	7	0.013
νάσσω	7	0.013
πομπικός	7	0.013
Λάβης	7	0.013
Συνέσιος	7	0.013
φυσίζοος	7	0.013
παραμηρίδια	7	0.013
ἀκόσμητος	7	0.013
Ἀλύζεια	7	0.013
μετοχή	7	0.013
ἀντεξετάζω	7	0.013
Λογγῖνος	7	0.013
χηρόω	7	0.013
Ἄλωρος	7	0.013
ἀκήριος	7	0.013
συγγυμναστής	7	0.013
Ὑπερησίη	7	0.013
ἔγερσις	7	0.013
ὕειος	7	0.013
διφυής	7	0.013
Ἀτάρβας	7	0.013
Λύκτιος	7	0.013
συμπαρατάσσομαι	7	0.013
ἀψοφητί	7	0.013
προσβατός	7	0.013
ἐννεακαιδέκατος	7	0.013
βραγχώδης	7	0.013
Ἀσάηλος	7	0.013
σκέπας	7	0.013
ὁρκωμοτέω	7	0.013
Κοδρίδης	7	0.013
Ἀρόη	7	0.013
σόλος	7	0.013
φυσιολογέω	7	0.013
ὑποφύω	7	0.013
φιλόφιλος	7	0.013
Ἀσωπίς	7	0.013
ἀναρμοστία	7	0.013
Ἠετιωνεία	7	0.013
δεισιδαιμονέω	7	0.013
βληχρός	7	0.013
Ὀδίος	7	0.013
ζεστός	7	0.013
εἰρωνικός	7	0.013
Ἀκύλιος	7	0.013
πρωθήβης	7	0.013
ἐξαγοράζω	7	0.013
πλουτίνδην	7	0.013
Ὤγυγος	7	0.013
Σάλουιος	7	0.013
ἐργαστικός	7	0.013
Ἑβραϊκός	7	0.013
Τυρσηνίς	7	0.013
κατατρύχω	7	0.013
ἀξιωματικός	7	0.013
Πέδιος	7	0.013
Τρῆρες	7	0.013
Νεφελοκοκκυγία	7	0.013
φρύαγμα	7	0.013
κωλυτικός	7	0.013
ἰσοτιμία	7	0.013
Θέσπεια	7	0.013
Ὠσῆος	7	0.013
ἀρότης	7	0.013
Ὑπερμνήστρα	7	0.013
δυναμικός	7	0.013
φιλοκαλέω	7	0.013
φυγαδεία	7	0.013
πολιά	7	0.013
κατασκιάζω	7	0.013
σαφηνής	7	0.013
ταξιαρχέω	7	0.013
Λαγόρας	7	0.013
εὔστομος	7	0.013
Ἁλόννησος	7	0.013
προσιτός	7	0.013
Ἀνθεστηριών	7	0.013
ὀπισθόπους	7	0.013
Φρίξα	7	0.013
μεταλήγω	7	0.013
Παρεμβολαί	7	0.013
ἀκατάπαυστος	7	0.013
διακρατέω	7	0.013
σηπία	7	0.013
ποικιλίας	7	0.013
Μυκερῖνος	7	0.013
Ἀταβύριος	7	0.013
